label,flow_duration,total_packets,total_bytes,avg_pkt_len,avg_interarrival_time,flow_bytes_per_sec
Video Streaming,346.14802380729213,23104.547098281422,33013056.783461448,1404.4409614321119,0.012644025008441606,1757608.8167051685
Texting,3.7447371878532802,46.49207772326573,0.0,0.9347175643319616,0.25751458665594185,660.3231994262164
Video Call,395.6479642367753,29073.463062321138,17935131.722919837,140.71999061986452,0.005299562607563589,492388.2445094532
Video Streaming,176.71046702676188,18643.512679700267,12239926.108257283,1481.1023332184925,0.013648782910535047,1494343.923490969
Texting,0.0,26.440388589573416,961.6982534866636,105.12782544901259,0.05514601026052168,297.7997463007717
Video Streaming,184.19349043923282,18040.50109369106,20813116.764671434,1323.3165569850992,0.009521159315058678,2493157.9554129234
Gaming,321.2742698976215,24816.13334768063,11211485.002877025,91.34461324075382,0.005471697007471663,226879.9544533922
Browsing,10.396816094278122,218.0513165610825,15970.231357209705,660.9039446697561,0.11387167104400438,46398.93194660858
Browsing,22.38124074121196,149.9502637659087,0.0,562.040255917309,0.11475794748871261,19560.066049740974
Browsing,16.354812532843024,199.42516714915885,198039.9005492411,183.5321371923647,0.0730072397745546,75340.60006337397
Video Streaming,343.94981475234727,11218.134116080033,24817751.458358098,1320.593362675706,0.014598191988615795,1315779.7826253048
Browsing,11.29473819481193,205.95566964184195,34535.53731653493,458.76936585887535,0.01956334601699304,55028.72882787717
Browsing,13.381886505142962,75.91522224722675,435077.2282390696,985.8125084804109,0.01541125364553761,41746.06471961708
Gaming,262.50574399291213,66691.07530087538,9869163.379311642,84.14017765222985,0.011813591618431,0.0
Browsing,1.0792427855975149,185.0225159802531,177578.457334764,708.099051321323,0.1454981734724338,0.0
Video Streaming,201.0435445902836,22411.151143918505,22481295.06488449,1626.45139336007,0.011339775007130756,705280.6523057546
Video Upload,185.78117727004246,8237.236279822322,19460054.876379915,1436.6475413451376,0.016798690815879126,3495812.607304788
Browsing,0.0,304.4757322152153,424754.082463598,509.5716879998213,0.13693197107761163,1891.753411305057
Browsing,16.02964799528348,134.92728507351944,150336.05985867916,793.4349779165051,0.1366757569221658,20426.2179562129
Video Call,145.8929975113793,30233.8326373105,13991495.249605792,211.71508586817197,0.011333846687492448,301348.2596452697
Texting,6.494908361867599,4.187036105244772,2024.5707878480032,141.33021609114098,0.03511402102183331,470.08490285884375
Gaming,426.2935182584191,43603.371432268876,9382815.836628549,63.78484249778059,0.018218697319653157,219233.57131373085
Texting,11.849736892004385,29.515389312818975,1303.174160037681,168.07213082760006,0.7322914948751792,467.26997407049316
Browsing,7.2712074368264155,281.44924883299325,184022.82789696712,914.5600923155171,0.13523694396552408,46738.563331359845
Texting,11.665787942326798,26.868367422095254,4422.2275599026925,116.08278984067289,0.4549478791177792,389.09678819410317
Gaming,384.3386999531704,38156.88232819367,13632036.566357328,78.38460588061622,0.010306117083400698,0.0
Browsing,13.417567701043874,76.16037896591428,213234.247643032,528.7055692097582,0.019326443704859947,27590.18362456975
Video Streaming,193.3860580777671,13413.92339894534,33593052.75373359,1397.2745018640503,0.014912411189738378,705467.6231077267
Video Streaming,206.45916859470168,15462.864929774885,32296465.39692995,1382.8803901393055,0.014922934135051993,1501816.9482421398
Video Call,397.840449916009,16448.667431640508,16026531.68507644,218.006264424784,0.0179791855320759,628648.7509541074
Browsing,30.017845399383816,300.3767624352665,242279.17922146694,451.4243718775525,0.0,72850.7572792259
Texting,7.789545150501969,13.594151971899478,2931.608343859648,113.0193156120065,0.711830714733643,32.71425512676217
Browsing,20.830058355206138,276.2486013021421,133627.80894250068,536.6501138985034,0.051626530129764675,28274.54537153827
Texting,10.023873440803337,17.312289626016682,1951.1583795467584,83.91639583456634,0.4679236094114367,260.68674922693674
Texting,12.31074706269366,18.35068571531192,1267.5316862171599,140.72385397481546,0.6025356873416937,628.5695111227913
Video Upload,32.32377702084612,6665.7064074085065,20116291.853644326,1349.744162080433,0.013295248897021241,2404214.7902942915
Video Upload,130.89269073656996,16002.133621597673,36177597.26384149,1329.1959419966922,0.010936540130967674,1159053.5570720208
Texting,4.2748357880382954,4.828307828575998,3771.9671619434557,0.0,0.5853585590861587,624.3368037820354
Video Upload,160.07027654783147,15025.549059579222,32698556.95999591,1409.5305929976914,0.011055161774903005,2005697.8528195217
Gaming,571.0189255130749,36505.08776523088,5776700.727061718,86.34159093199413,0.01520825852313814,85565.18527888984
Browsing,0.0,259.766495130455,3149.5623899655475,659.1728629475349,0.022424188177074825,81465.36483775728
Gaming,389.12763652007874,64354.76976271754,14153114.636249583,137.7920458404782,0.011818876670407655,80133.19224487647
Browsing,0.0,133.1188223949255,320363.7083634754,293.0532947233756,0.06602418044310515,0.0
Browsing,26.74406098271561,110.18364955795847,115593.52636619947,502.89311802724643,0.16009033085520863,24322.597045696464
Texting,0.0,12.427110892204867,1625.419074611588,66.44373316084499,0.5557538397195723,787.9030445309766
Video Upload,80.81969189860817,6601.554610388819,22641262.97369939,1384.064728625144,0.007969339949390312,2698641.247362048
Video Call,186.87973399028536,32668.425244160193,17814578.743876703,163.19123678328083,0.02888853393169393,205466.2533056583
Texting,1.7190655242305937,33.7513691961436,2078.527744718019,91.33365852820307,0.6949896638971802,0.0
Browsing,5.903471575081603,155.59555098367468,107634.07842856462,566.5031498735088,0.1514696567861169,97230.00414752256
Browsing,16.340835134712876,216.02435956059463,83887.9522150001,805.9883220960485,0.1799412955737131,84948.78068164
Video Call,422.69572305529744,29100.694502771807,14782974.242366517,371.7344470172509,0.012143084134343224,406827.8995141803
Video Streaming,215.2842935432388,13652.433290275972,35949889.405566946,1167.8963217687415,0.015576148490520405,1658471.7328936066
Browsing,6.958749063858656,158.73276478688396,60690.48210950679,776.5253658460605,0.05671235697409911,30761.993269828527
Texting,8.282032576280864,32.707979363444,1565.6185060757143,95.0995754789461,0.8140454197279725,308.0708087612617
Video Streaming,114.56724515115552,5630.145783648948,43409526.33261415,1207.2026564873745,0.009437686862314911,1579917.3035828993
Gaming,269.781373680471,21297.996856540143,13018930.085229775,99.03133187936128,0.015297191834259764,98299.29198503621
Browsing,1.1096851851618421,207.69474606891416,67342.50209959113,471.4889683397337,0.1503407165954247,98293.70857102386
Video Upload,109.67031613793412,8166.160012608243,29821655.43538996,1318.9528432372585,0.004500227235434578,1537514.1227777728
Video Streaming,175.08880704737248,27569.410103933093,36555139.81609742,1134.0845771863258,0.008680109289176001,1637847.088691826
Browsing,27.28447115526898,308.9592294960073,208840.84887530032,551.0251237111846,0.06749602486923373,68928.97898581698
Texting,10.549801795803408,22.31982589673802,722.3979301867535,119.2087150558843,0.43475395116748705,856.4832776025912
Gaming,241.6897444044388,32855.835666211366,9202315.740136249,99.10185011258837,0.025589011947415873,201164.01937679792
Video Call,470.9181493967874,27601.822931723298,17766234.919156305,282.80022898890434,0.0,349382.2596323574
Browsing,19.956265070088804,187.7033428768149,295907.4350685057,727.3077241006669,0.09018604920478335,44860.7361183564
Video Streaming,168.94051361530455,23496.96118147749,42283766.64929904,1224.5738428661366,0.0189970614400361,1822802.4935132521
Video Call,230.6952114582059,31619.81365552849,16968588.998910546,159.43385020191988,0.01766920019022839,147251.05611074797
Gaming,401.6617267985523,22926.731849451964,13556533.450884836,102.42372717202355,0.014378521039388161,272170.6313414655
Browsing,20.786200441240027,199.64910559295996,231278.3600281513,697.8115925445358,0.06772472828469843,19309.42418509737
Video Streaming,138.50893626574342,25321.445392495512,18416593.417160213,1295.4030376897144,0.007913711064592061,1847720.3947819888
Video Streaming,50.69769640715094,10741.1935884627,11564598.885985235,1416.4338962146808,0.009237559520629676,2071801.404232318
Gaming,322.8175150306559,47016.59841732483,8797918.356304217,116.64024594705936,0.026338805448047398,154541.66706274368
Video Call,166.1531415041946,21225.888690394175,5282012.8176404275,265.38308552878163,0.020244936351595407,368084.7427747475
Video Streaming,116.23880720207768,12451.345301477093,27146104.11108219,1377.739249406168,0.009988631113970945,1830962.384682117
Browsing,13.971820482442306,106.25300284747937,134208.23641190724,444.86287772412777,0.04384711899134174,35947.58261213982
Texting,4.6134633667194755,22.860032086274003,4002.8370500154087,142.71674328876014,0.7645714216933477,215.72933217918063
Texting,7.144831468202151,26.494018310136155,545.3312842922114,105.07775799290785,0.9035758005192589,1039.3908844097252
Video Upload,165.95606145677533,11574.052601164902,23593593.96949426,1314.1048400922386,0.01102734709603174,1880246.1273866603
Video Streaming,163.81717781425007,20578.337948865494,31207945.095329005,1288.687494705468,0.006819768176729735,1086361.198099395
Video Call,183.61207398305388,16032.354438727127,9978504.559438415,501.78471183102437,0.00455567737941474,363655.2846610596
Texting,10.950326333957896,10.790674472016098,1995.0092787785156,122.60206220076086,0.0,0.0
Texting,12.572286222517516,35.66832435836416,0.0,132.26688111633212,0.22115052288823817,610.1646313896947
Video Streaming,181.08465904601314,14184.274762880474,27287472.308332756,1236.8036284526684,0.011787435282658514,1371967.8603465173
Video Streaming,289.0528225326136,5884.408044235361,8667479.520584831,1405.2130217845274,0.0,1278441.4016995349
Gaming,108.58012198815695,19886.47194912943,10208966.066026468,71.09259686910815,0.01754516651142498,192619.72394322
Gaming,292.42388556261466,44917.707556880174,17073237.09166641,62.982812195944895,0.007312712612469809,84830.85439836685
Video Call,9.326527489487773,26307.24191086249,4099090.7237023283,168.6298415528832,0.005288944580284378,256359.6464263562
Video Call,0.0,19612.504236387384,19946230.43746258,166.26559949980515,0.031895192350618315,329483.6759450608
Gaming,436.2111932276441,40545.39684318992,8400876.762045529,20.133663269177,0.018867703127116157,203865.18238020904
Gaming,391.60769723615897,12333.809016764695,7357104.057762667,96.58470447808884,0.02187845073874213,187294.53991184232
Gaming,279.48113520585673,57037.053421033066,8336157.559222975,67.0647371948712,0.023340549704521995,201854.68954680752
Browsing,13.135357255547369,155.39435032504272,376522.09501976403,629.0242590050761,0.08774100927141612,44059.74794101701
Video Upload,96.51248789233048,6163.455767831641,10100636.886961676,1314.7251672757122,0.013784254140059859,1132560.9932403858
Browsing,23.53859553275907,119.59381031854136,340185.61458462884,732.4606580459451,0.10018755194806364,79205.29475323734
Gaming,446.2629045130803,26966.464280202214,10879942.571527667,41.6141153197216,0.016160248054116044,146198.8326463558
Video Upload,24.83988726872566,12103.018486089935,35669821.69632889,1509.5740158528533,0.008002350772500999,2724069.3216448165
Gaming,141.2300484834356,12614.176389302498,14849964.176739682,132.01653485654663,0.0,133390.7151494501
Browsing,10.821951135392199,203.57143586131264,192321.14772046718,634.68876632522,0.09953628626795712,25248.434448249573
Browsing,27.31553261124636,105.76854128300525,208904.64791005861,792.8250102287209,0.144287688317781,59679.269494095715
Browsing,0.0,63.53729835820974,127512.11315780357,594.1627152134904,0.20675152157447899,41371.34394104875
Browsing,8.053801891144564,154.59790700804928,229864.16585763052,521.3809666422553,0.15997500412464238,63295.172765839605
Texting,7.897020141987486,9.890684299594534,565.5196752796903,82.21774763129267,0.22398446362931806,319.94578681667053
Gaming,558.418863360227,26333.73562746149,9633091.789859131,109.15886067698088,0.010350931657435196,63437.947889179675
Gaming,212.88544923032163,45748.32349691718,6888076.710307194,52.29143661455832,0.01484182155322821,118616.26179159472
Video Call,322.7482722031973,17086.26167550532,21217215.813428514,284.0868536374759,0.023102025700316862,284799.73749142647
Video Call,506.1876085518255,21230.975402992608,16800137.51461623,201.7420449038049,0.018196518376827595,257579.52033903546
Browsing,13.443574120535544,196.4512825184084,330719.7954154434,785.6782289966957,0.1297934770395961,53892.64087038955
Texting,5.13406700444359,12.381259316196147,0.0,108.66732871628521,0.4260884725715306,743.0019442014816
Gaming,598.0917262444484,34376.586168560265,7032366.475379983,27.031260556437857,0.005705984893179522,125584.05958111346
Gaming,218.32769079046307,47024.90660675479,4784289.392282399,69.74486419439593,0.010690735105643657,284238.73831034265
Browsing,28.11184700781395,158.2608209760989,361014.48004275886,649.4906664192272,0.11229004523555565,64226.05836834177
Texting,13.373905653178056,20.315041442146995,3211.9524144812463,48.75611492186068,0.6400899586148165,512.5589473153937
Browsing,17.82316546827203,0.0,302839.45268842543,563.9148665527699,0.0870422486131227,103757.77425126528
Texting,8.235275268098748,20.167880694655874,0.0,37.36991409803251,0.4333428365492015,99.53927620332536
Browsing,25.27632517735063,159.31481665605423,322597.5354486852,773.1849606908592,0.05643418500316985,5707.539390499587
Video Streaming,201.05749567914273,21711.115978042322,27577644.50523737,1216.5365051041356,0.007252235679405204,1065234.9094200032
Video Call,344.3797134525072,5188.465994831266,17325050.495618053,270.4070392803624,0.0240413304170683,448858.6272160227
Video Call,24.201936724654104,15622.207099707026,17943641.141586646,123.5694977713321,0.02294038922915719,463072.5536644661
Video Streaming,277.7221992052264,9831.950213500415,14365904.021937164,1001.9889028733542,0.01616043135530147,1365569.8671475817
Video Streaming,274.5850465676554,26693.69904782887,14735491.868629655,1418.011570554769,0.0176888594695069,1816091.131629203
Video Call,278.1402027479781,22248.35843239875,15641396.065604065,249.41707817628148,0.016312710977808113,449925.5971620096
Video Call,202.67377088864697,19730.97448543735,17108058.98008428,302.24655455312643,0.011788039906020915,515207.07232696883
Browsing,3.496886428333614,195.8291542660335,163496.5247588663,378.69676008533133,0.06786912029114131,12979.099372874756
Texting,2.651487462714952,33.16169098151791,4819.386993437099,173.77908497237866,0.2716214183380299,464.8743835275051
Browsing,21.28151670191688,7.299985003831154,192661.52737510792,797.5350867820817,0.08363233629445455,29651.289887292372
Browsing,34.646280434179786,162.1678341783475,360513.9113811985,841.029483093709,0.10197165847539899,91407.79740200835
Video Streaming,148.41613785030657,8846.690070899225,33234162.53258653,1316.140161369407,0.014855418798287112,1984675.6263922644
Browsing,0.0,243.54671922404972,291131.85863731237,481.96268134258514,0.04084845361651403,52445.45001192146
Texting,17.058201495599192,7.361104916917487,2100.9104234718798,138.5914801971772,0.4742356402110871,333.3917616297765
Browsing,12.81363458714547,28.246052902003612,107723.06400315328,534.2335130685559,0.16897107877781017,64142.553066543245
Browsing,0.0,203.65432573087006,463327.22936490097,633.9518406558782,0.15227978314899873,20828.118060350174
Video Call,220.424934297437,19507.31439169925,22014278.34254796,187.97823039586203,0.014595899691245043,547588.9085683939
Browsing,10.497339064322105,221.66913658453075,0.0,591.5056336864361,0.14610191563744915,26980.13281302683
Browsing,10.348882113582565,301.02892352522224,493235.9710134507,557.3337488297555,0.11617997481767403,57779.698362399286
Video Call,82.75332151230373,22470.57208510597,0.0,175.4141258245857,0.02804035515418819,492925.10001811147
Video Upload,180.98617431731194,6242.262941611061,28660852.368223514,1298.7371850629825,0.010619485959946046,1544707.7359736091
Texting,7.855204381762922,21.695736487164957,2876.610439191281,43.778329534729046,0.5532795474102774,318.44701685798947
Browsing,5.674496417876881,189.19972174488595,67502.09765435397,635.2244460213926,0.0752610183190051,37694.23341896554
Video Upload,128.4619388258522,4572.526493624593,9964852.747165874,1362.1223047084704,0.014428467307746853,911153.0978316367
Texting,8.67529849239446,0.0,2957.990601485557,88.42243320727437,0.35257841744161467,763.6174532911493
Gaming,314.6471796477894,19375.248637313347,12416812.524875045,49.969331581381354,0.01095415319767138,220193.85358061036
Browsing,5.721946824308938,299.61600385681095,18499.160783951083,775.3572642569218,0.09563014277685578,68906.03639662062
Browsing,15.468534705630951,0.0,59364.585493240564,890.2146562797479,0.11578302506407194,23993.329049490563
Video Streaming,47.81906560169324,24798.134504937792,34287935.63535535,1170.302617262608,0.012115339040589623,640826.6809982226
Video Streaming,242.3371875543629,17783.045786122257,24308673.401706643,1515.532005360067,0.01095630440324426,1966551.8849268286
Gaming,318.3703087480792,39904.78508296897,7010480.460852367,66.27531571405355,0.010581281647408135,144415.17903122178
Browsing,5.891344721597578,182.511487722184,243053.66205373965,847.4059261488894,0.011826960278807905,34852.5528705079
Video Streaming,191.10799347943689,19734.7765195655,35593429.563391015,1187.4641252364547,0.01503454516083923,975669.9890121284
Texting,4.285735221117012,30.83578818244232,4401.325627798242,70.59096940325799,0.058759091759032656,264.61317216433116
Texting,3.468856248924989,9.044144026466679,1265.2016806811366,92.84994828409341,0.16302634677435934,679.1130937447001
Video Upload,133.96799278197207,9190.040755618185,27394564.258015204,1394.4889869765716,0.008348385214199948,3140187.9784893887
Video Call,394.88825234698925,22806.00563833943,21486683.764709596,295.92142515858825,0.020027136687947433,308876.28341775265
Gaming,322.6625395922881,38315.682278997374,2891411.9201331967,93.34094853317106,0.012062880875641568,136484.2538943964
Browsing,25.20624651830928,93.34301288992118,251207.67485665105,392.86616035092595,0.09606356285924822,68398.74693310457
Browsing,32.706494743095135,226.1972202801568,519950.2785594671,653.3186776627175,0.15593368821991604,114580.5991032923
Texting,11.982816320342998,18.20205065698831,1239.4034100591743,60.700883330685556,0.8520288015535815,543.6056355533194
Gaming,180.82784976947315,12719.551698876061,6908633.292333247,116.59717643761522,0.018289996508614167,175570.8109705238
Video Upload,163.39463851667912,5573.330993571207,20388254.88599114,1320.231466909912,0.005615223985113287,2246676.270138805
Texting,2.0320834594247303,8.100129268336572,1228.462290910012,133.94652148699612,0.5497017777092924,600.084275965889
Browsing,14.531268091153388,255.47657743265808,0.0,494.30256998307914,0.04385632481790569,75313.274113691
Browsing,6.976026216377159,41.79330846820508,423848.2761366394,320.8461667972425,0.07554335569520135,0.0
Video Streaming,192.1488376925585,4063.3901105422083,25632067.98206769,1008.0781953831001,0.004197319939745791,379956.67004927574
Texting,7.946564722317381,15.83031309997513,1795.9905927639813,95.62270327377281,0.3898140731624705,513.8967919103555
Video Streaming,87.17010847959772,13755.358691087931,32603225.744577784,1259.379070674201,0.00728473837156367,1191944.657253406
Browsing,24.941588354292726,171.7299743245946,246415.10804564744,619.8087065697296,0.0,21415.058154319468
Video Call,313.42817170725095,23567.073448742387,5785514.143389957,435.74644728244425,0.01721849447605831,719229.6220800467
Texting,1.3944481516690743,35.99617576409787,2490.5773139350417,39.49186847233565,0.32115869791817386,408.5235022973088
Texting,12.01677772045299,26.159223921340512,4399.168400724193,121.94186880108825,0.18700227793097768,69.05085827844243
Browsing,24.599020297437583,81.62456463102743,217797.62674718827,1223.07704090631,0.09690722959727392,7675.2258077936785
Gaming,256.0898366636071,44747.95717452622,4788597.297481688,76.87753753157104,0.01924477586367203,152662.48685624477
Video Call,331.1951488902345,14914.265029110538,25542944.980481677,237.7451793024543,0.022567655203955834,264935.3097856891
Browsing,16.255671027875998,0.0,474869.2739609566,547.581156453225,0.08773029337091458,43485.40578421996
Video Call,69.03191885367056,29916.252350342358,14303283.560616056,367.9339340787183,0.017293676477511795,242511.73200897616
Texting,12.226069229016868,21.966237948311445,1802.9873749162998,147.94060809610187,0.6081895518119176,472.61469131783133
Browsing,19.643031938419973,29.063868239401174,198057.8791427947,584.764693754777,0.13261916883808536,36816.41824184657
Gaming,394.5218377831916,29555.4284546843,8960855.104908846,97.94845354218702,0.006226023364787616,116996.9777343873
Texting,13.440379914690425,26.059632782074374,209.02111506025744,76.97667152413266,0.31908251142275457,562.3648159422854
Gaming,485.78794182523296,38249.884985089964,7150375.664179174,115.31227728922435,0.01834529637030585,47566.140635297255
Video Call,310.581847058443,28286.42391023895,21123121.80459149,366.55381560771804,0.021068537208490827,530064.3021417996
Gaming,401.57653562026803,28245.335532513895,6351241.161064614,83.00950346077371,0.010055138143703589,156363.62455509868
Video Streaming,168.61455919571898,20595.39416775357,1498458.8635841012,1444.3566206710598,0.012051096341264224,2176603.0933246305
Texting,18.619790611551064,27.9632337107006,0.0,20.369793604646404,0.5423528199393222,906.1247511956267
Browsing,33.9526092621644,132.775125421424,232757.54934888703,599.8106544061326,0.07939944138170377,6318.709412196717
Browsing,27.083811106378917,201.48472499030123,113928.94969987242,659.8993436004297,0.09182639982469498,71678.51502516915
Video Call,305.70377477041615,22047.420875785087,19639079.35485791,273.52216352486494,0.016963626155657226,328495.4630880204
Video Call,102.12184027559402,16239.527820952906,13161977.61550984,0.0,0.0190333217403277,638002.1120245451
Texting,12.930699323952334,17.210249507519325,1731.7386329727049,101.62769262417176,0.4259396966409096,1016.768317006854
Browsing,35.98782552222139,156.7855477466205,296617.4355947207,616.8342261621024,0.1417232911632218,3991.0165950074297
Browsing,21.838284140693055,152.46260627747532,284688.1221687194,357.2166146292761,0.07479422773156824,74667.07473619295
Browsing,24.56308018970344,69.6623093993538,294210.7454919607,410.3687085756362,0.1382560581815568,71043.77807943692
Texting,1.3605782737289847,35.87632601549715,3714.6795282778303,117.96649877917625,0.7479123283124451,866.1634639958797
Video Upload,88.38316863552562,14794.532199082583,19893812.383120637,1394.3774309547418,0.014150527569975658,993147.4393662007
Browsing,27.130155891588313,61.87492929637655,97898.01802775028,899.9542971081567,0.04598714269582077,60916.46462869657
Video Upload,119.87931527433201,7737.494374916927,11366862.396225125,1335.4357582815335,0.015260419166244772,2020896.7142206952
Video Streaming,135.08014822161232,12344.827619627124,26049947.667602163,1438.4471821725062,0.008464940415390428,1341339.0310470993
Browsing,18.468800196990124,160.21181008143353,259513.6237709054,749.6723989816593,0.10860830720832151,82575.85693235527
Video Call,119.1181145888499,23547.092874287013,13906262.455781158,187.91769147040864,0.02150507657447086,42851.598780759436
Video Streaming,191.17153875847967,26046.845646921283,28392834.3476881,1246.640642259346,0.010564828193603272,1350733.629495998
Video Upload,149.25725320479793,11563.75347095426,19260760.045911796,1514.83397918553,0.011915435990176759,1724316.4907620507
Texting,5.76903684637482,19.341318884439854,2873.0697814900377,91.88859843763166,0.3975206751736574,542.6228337381508
Video Streaming,146.05985140937693,21693.050675062583,33133462.634902347,1088.6586448563153,0.0027244537961053795,1238935.030377113
Video Streaming,245.92721856411276,17452.122707161914,28287579.86434347,1328.0898328765163,0.010419899364771248,1883449.7024882205
Texting,7.200253924306983,8.18803714263713,2613.221494862183,115.34907820221751,0.62617661331576,0.0
Video Streaming,154.55331184529737,18756.158453883414,22383484.919226035,1558.4125995111372,0.006320404767781271,1187690.9238040524
Video Streaming,242.96588153378212,11300.807921506499,19292553.789816782,1369.1255964036498,0.015378106359732493,1942078.9414202718
Texting,11.646526114776528,27.08810911160091,2220.4135895079753,95.00548213578654,0.767841563946831,481.1155716199768
Video Streaming,164.71173303710174,17100.765061262675,33449503.48245193,1120.5603447875608,0.022679610851909372,1907232.4632755853
Video Streaming,199.8360134399313,18896.144400782687,29944466.19157714,1161.7461247501958,0.01151712555294233,1579041.6257420136
Texting,4.866285945354428,37.829732455395515,3543.5199937292673,64.51028255313607,0.4660216833262385,412.5727505119835
Video Upload,155.47288013921988,14691.970156652971,16348902.632162347,1350.582415193166,0.012842711472658752,2353099.7474621255
Browsing,18.060595331875923,106.49376626259134,343816.6635638518,405.8574485115611,0.1528331260814921,51794.492613613416
Browsing,11.378233410742219,65.03545943065501,127760.62379706459,802.4660063368901,0.12895894857066326,25801.442804476927
Browsing,25.893174791020535,88.52653118305992,516095.19350741035,396.6039742807692,0.05705745726700761,106361.09074950503
Gaming,269.19959814735694,44530.79878268698,6807107.041222429,50.62125550879222,0.011459622698600265,6876.527150471928
Browsing,21.119277669915157,196.44626355726075,383192.5839333936,782.1976224164853,0.10785197985496738,50283.717254069285
Video Call,415.1169913927067,22033.404777489224,12172896.412233945,264.80634384720025,0.02030633117355546,387699.02821415116
Gaming,150.99613246518678,31625.981752123742,7239929.394624735,103.63879545845225,0.018489520467727068,200166.49270567996
Gaming,88.60629485388063,29389.642792700615,7838979.832030765,40.551180867694,0.016763496202464506,155301.94273522138
Browsing,14.500713340581578,59.38919001864504,242336.54752424583,621.8734048298702,0.09059692634126057,82426.97624491333
Browsing,5.472541291104264,52.55258020420993,289157.9156599123,714.2013094602158,0.06478910976671953,69660.69179754234
Video Streaming,127.29057489008838,19493.994032465256,22855350.489284508,1162.23677642855,0.0157542284258605,1168236.490265439
Video Call,367.71575181893826,24878.87857592582,29604276.616418608,310.8431806516909,0.019259951129228244,470390.3673578261
Texting,4.507739248530578,25.25020657449026,0.0,154.00733621884453,0.578708144484203,348.85981459157904
Video Upload,106.75046138788039,18302.9127947532,19605167.516402777,1268.1537004750285,0.005227799820480126,782714.2208694853
Browsing,21.248673816299494,54.19495922843953,184515.5590665893,376.4391909181465,0.08345712205801013,76495.44460569332
Video Streaming,301.05276203055075,19792.203337014867,19314088.679977737,1327.8453008561335,0.01475509091116735,1217168.608763491
Browsing,30.54408742818798,122.77645839584176,363596.9321927468,522.175011264746,0.1518595333794707,47964.403117539696
Gaming,562.2656838587317,48424.3325432114,12427887.566140989,27.839518461328744,0.02827448848769109,84275.91917612452
Video Call,120.18083574068864,13169.346400281178,10982903.341087468,185.4825287045676,0.023973783681556213,11802.088463466614
Video Call,247.882789192697,0.0,6166910.613704262,352.09186837553625,0.014402547742809836,209993.77663975323
Browsing,9.522008698973345,153.7783089820763,201779.7054955745,437.10405881841933,0.008905564645958472,30893.473379368756
Video Call,339.3841032152605,14222.226262853088,22646002.340251513,181.29385906692025,0.016665357996664493,229395.42273406466
Video Streaming,240.59147462935027,21673.98967638923,29885475.349242263,1397.8496369507031,0.008746918722163391,1331624.82414948
Video Upload,187.8252055436643,14890.15460659397,6661419.97693051,1420.9802445770715,0.017457267154824516,1232036.950439111
Texting,13.504398973958098,41.3937765391115,4080.04879969161,160.50935738346584,0.36500984104176004,591.3356682590531
Gaming,366.42499955959795,36218.20962072719,11208713.986790787,75.96298287730374,0.007702728401000715,214564.8046074669
Gaming,590.0451847455588,33150.27269459492,7805045.119686846,135.42019969550654,0.023208344602321886,90159.52079223403
Browsing,15.466823552811876,162.44287144823994,195349.97593293848,531.9243867631158,0.05109977131512458,52426.5302460273
Video Call,226.72301251722087,24125.816983627312,9998053.285245623,251.39590968419455,0.022200571609110452,491393.48342724994
Video Streaming,299.5445250478557,19056.72129710868,20204264.02774375,1407.718413405119,0.006895893931817848,1820078.5735247645
Browsing,21.40647528449902,245.65670711155548,312098.5050014938,612.9237710712589,0.13163529918371447,49511.11066383858
Video Streaming,259.2355785749933,9887.932462785495,28652724.061075695,1314.0163858942212,0.010788479380793383,1404971.4093406622
Video Streaming,147.2700104872642,26304.301669272845,35962524.61752954,1224.2398115116716,0.002771592367145217,2335846.758477708
Video Call,250.0249758489325,24836.525369402018,19275689.162671532,426.23036799345414,0.017803526395590026,507566.18912181904
Texting,8.504193115562362,0.0,3060.0631899401023,154.7957576867933,0.5228973599137815,375.0073484137722
Browsing,18.743107079620426,185.33664337182813,351171.26428545045,254.2894865490287,0.1849879361964254,116146.98390470025
Video Call,108.63866999905952,23388.788543387258,20826919.30354902,89.25526832155924,0.014352323954717229,411348.6685619203
Browsing,29.758380533505864,0.0,288560.34527778905,9.510241291353736,0.22211687235671493,96164.18524685888
Video Streaming,232.96553241501164,15711.618550144112,9536449.27552028,1169.775675958365,0.012955899693982762,1064473.234669079
Browsing,7.028021218535535,269.2122625248884,397594.31945883424,583.672520112073,0.09770352643438104,28609.949343687327
Video Streaming,180.7636396587733,9373.935815082896,31420190.239235036,1545.0755730003107,0.00890380761853805,1232701.857922584
Browsing,19.084492330174033,218.1646511504743,43810.2540495455,650.8401879758528,0.13984414866878409,4303.978515307266
Texting,11.795612271321804,8.336746061558642,4570.652015979958,117.4876088334948,0.94592017044518,74.9561256017484
Gaming,233.7641545573072,34593.418356579,9185796.632359931,69.88714997894377,0.0217479538711082,81715.72684212717
Texting,5.044787925128656,25.229250137046936,3692.0229617303967,91.6567931281982,0.799645932492885,748.6610387062174
Video Streaming,181.38590871431168,17534.854501838876,34064691.436191246,1259.4162411519892,0.0005249511624511229,2214469.5750679644
Gaming,17.23002546169488,22229.439192874393,13403248.067260247,95.63637506366008,0.01114965366483106,92627.26593046162
Browsing,1.2697908016194788,220.03261805244148,236593.97434761925,350.70474899746586,0.09116470026571903,0.0
Video Streaming,149.91932356591838,21053.51160301509,20806471.942016475,1038.8307087261608,0.008092879287119843,1858765.7391033168
